,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,labels,classes,word2vec_names
0,0.21539323,0.13088551,0.36031634,0.3506447,-0.28057456,0.678547,-0.4893987,0.34977585,0.34361795,-0.62525034,-0.011235724,-0.6614352,-0.19489634,-0.13106202,0.5021356,-0.20509928,-0.071688645,0.3267881,-0.28106317,0.00521083,-0.1870805,0.58832455,-0.39170533,-0.78521407,0.03255022,0.17098036,-0.08453321,0.3601877,-0.02825012,0.10791778,0.47184107,-0.34764606,-0.15315796,-0.10375007,-0.054152235,-0.11742619,0.053132404,0.6277969,0.73548853,-0.1086299,-0.5110485,-0.32969123,-0.527969,-0.23045135,-0.058223967,-0.3352787,-0.27004045,-0.2303848,-0.4654392,0.06596436,-0.09744608,0.23636197,-0.39919436,-0.34226483,-0.5985226,-0.046117984,0.09871441,0.5550775,-0.06260222,-0.4943063,-0.08410204,-0.092724234,-0.4764399,0.07528565,-0.06695356,0.20777783,-0.060294237,0.35665536,0.019678505,0.03799741,0.27378848,-0.22612192,0.18391763,-0.17194046,0.052975442,0.25047413,0.00040452174,0.020327622,-0.20157117,0.09989873,-0.20420574,0.14262778,0.06605673,0.26678813,-0.20146407,-0.09122777,-0.3006606,0.39001524,-0.33349118,-0.078141816,-0.19692548,-0.23426159,-0.62139446,-0.5582344,0.7607452,-0.7631361,-0.53519475,0.44431248,0.102372736,0.16333045,-0.21114725,-0.06449326,0.12421335,-0.005689217,0.25975505,0.08206845,-0.36824772,0.028728362,-0.108514294,-0.44783807,0.14031085,0.14367108,0.39071113,-0.05570861,0.38543764,-0.30948827,-0.59123516,0.17988603,-0.32804272,0.07564673,-0.20948574,-0.31770945,0.41964272,0.4126034,0.060024373,-0.40566412,0.32787356,0.3235781,0.23527548,0.6018458,-0.4486258,0.36705196,0.044351507,-0.28226072,-0.23486185,0.4475984,-0.14673743,-0.042841893,-0.5461335,-0.36396933,0.04597512,-0.62512255,-0.63221824,-0.1290136,0.002752348,-0.34416276,0.36008704,0.06571427,0.064470775,0.7469387,0.11357242,0.846851,-0.12128879,-0.5202852,-0.4387575,0.47957602,0.46018267,0.13541463,-0.15368092,0.14358081,0.04853791,-0.024218487,0.3614716,0.48705038,-0.27223286,0.48369882,0.020521633,-0.35592398,0.5244488,-0.32542273,0.3149096,-0.7239431,-0.16927837,-0.22584493,0.39254758,-0.24329844,0.11871684,0.19746304,-0.15954286,0.26934573,0.31825963,0.47913137,0.62126803,0.29952306,0.28885752,0.10332609,-0.4546834,0.13717787,0.504544,-0.24235053,-0.41372353,-0.34584057,-0.078967646,0.15593478,0.16146041,0.23149748,0.07134474,-0.2001955,0.26358056,0.514494,1,antelope,antelope
1,0.25751072,-0.2979487,0.31478235,0.14231135,-0.11791272,1.024793,-0.21577859,0.25403383,0.3328121,-0.37618065,-0.2040879,-0.47690976,-0.027262677,-0.5846011,0.034367997,-0.16888587,-0.22099039,0.27195504,-0.21954197,0.14488523,0.41748857,0.45116082,0.043027494,-0.29234457,0.12735374,-0.06275549,0.15047725,0.018320603,-0.16983245,0.19632782,0.09762202,0.095247045,-0.1853613,-0.116638266,0.0076310295,0.40962878,0.18341435,0.60639626,0.05895808,-0.025474392,-0.54149675,-0.065436594,-0.094800934,-0.08432834,-0.1694021,-0.44634733,-0.33950168,-0.4777274,-0.37484345,0.26557648,-0.4227001,0.16519788,-0.16547167,-0.37432322,-0.59927994,0.4795632,0.46434107,0.7249175,-0.017822599,-0.52984136,-0.103784285,-0.22587192,-0.42071363,-0.6297311,-0.45301408,0.08572736,-0.4162842,0.5022682,0.28323108,0.060372725,-0.0424491,-0.2087338,-0.005461151,-0.06469421,-0.0060902867,0.18628311,0.16773729,-0.2649101,0.022492742,0.40557292,-0.6694348,-0.023149135,-0.01616784,0.364206,-0.30802578,-0.21900804,-0.33337316,-0.16118585,0.039134312,0.12372485,0.20668763,-0.34391347,-0.57151234,0.029876214,0.33117452,-0.23316611,-0.44264737,0.25924727,0.38297847,-0.023352886,-0.42890632,0.052588053,0.408252,-0.24963467,0.50052977,0.28939763,-0.24743651,-0.08009884,-0.2207719,-0.67741877,-0.004730729,0.05865771,0.5932345,-0.18727544,0.4265582,-0.47651988,-0.24732023,0.31478098,-0.12014447,0.20694578,-0.36528274,0.014248839,0.33674738,0.8768819,0.064582795,-0.18273577,0.2753101,0.45128706,0.1445313,0.27553642,-0.31040102,0.59039086,-0.11433001,-0.03914776,0.051814653,0.36100692,-0.62283444,-0.37862846,-0.381019,-0.48809963,0.11710505,-0.6629709,-0.21383564,-0.12012537,0.17817916,-0.5747695,0.36907294,-0.143454,0.08752794,0.90674216,-0.22475131,0.738407,-0.37814334,-0.83016884,-0.57820654,0.1336411,0.26969212,-0.0026182644,-0.31093276,0.1455275,0.35907564,0.114731155,0.5076457,0.5961709,-0.44020677,0.21714939,0.51041925,-0.13140683,0.13087781,-0.41767007,0.20406437,-0.57839894,0.16776194,-0.09026937,0.55130965,-0.41409537,0.24423921,-0.12818089,-0.38564622,0.25810507,0.03658142,0.4748201,0.2694834,0.26617408,0.56530035,-0.010745905,-0.32356113,-0.042482913,0.7348967,0.07536272,-0.28547683,0.27827173,0.030125659,0.12814368,0.38823748,-0.029748127,0.117830135,-0.48030397,0.21212232,0.6568549,2,grizzly+bear,grizzly_bear
2,0.03201633,0.01896892,0.19247441,0.017947143,0.09070824,0.2834307,-0.17478697,-0.054847993,0.31737605,0.020806178,0.05794134,-0.015924646,0.06662575,0.024882488,0.15973818,-0.22936402,0.1288705,0.22559258,0.029565144,0.26853138,-0.12495177,0.40404326,-0.16603288,-0.35283986,0.032838494,0.004167996,0.039594512,-0.032970812,-0.23937465,0.20981246,0.08522819,0.03547104,-0.31460354,-0.1910543,-0.087681405,-0.08787636,0.2046699,0.24890435,0.36231506,-0.26742634,-0.18001413,-0.13261364,0.014993654,0.03067098,0.024514891,-0.2501933,-0.0044078943,-0.17350131,-0.12635863,-0.086940855,-0.15130985,-0.10628779,0.06227949,-0.14524603,-0.19923294,0.16868268,0.2194217,0.23909122,-0.09093738,-0.06746668,0.03501502,0.027049497,-0.026187524,-0.22907771,0.24595308,-0.04536866,-0.07214251,0.28526637,0.09295744,-0.044896927,-0.014331361,0.011746555,0.18159969,-0.30976313,-0.16310255,0.03094159,0.103965186,-0.17196964,0.090887435,-0.09937996,-0.08418111,-0.038265023,-0.024697943,0.16336681,-0.09315118,-0.39551058,-0.041361127,-0.100805156,0.059086513,-0.21221435,-0.029718122,0.051476654,0.09775393,-0.12562153,0.2185535,-0.26949507,-0.24686338,0.3069848,-0.002279883,0.13384731,-0.07737624,0.07324848,0.13122597,-0.18967822,0.08975539,0.13303165,0.07700952,-0.10365159,-0.080439635,-0.25870952,0.15981476,0.05202314,0.26929307,-0.21856615,0.18504591,-0.21379365,-0.17836313,0.18217349,-0.32950708,0.0247328,-0.121254615,-0.14689371,0.0015074215,0.037304595,-0.013953721,-0.024321463,0.35135043,0.09119904,0.15313871,0.06825264,-0.022179542,0.10823225,0.19546294,0.21592392,-0.11483907,0.0084054405,-0.23691142,-0.07043808,-0.14675775,-0.09575441,0.11118456,-0.053652186,-0.20594451,-0.24903764,0.21574137,-0.2259736,0.038952697,-0.11411105,-0.17169288,0.35626712,-0.20934658,0.2941621,0.12737854,-0.23422845,-0.0830708,0.14908402,0.1667899,-0.05050214,-0.22123668,0.18778676,0.18903212,-0.28294092,0.12588294,0.17612346,-0.061095305,0.30267558,0.14252806,0.24942069,0.07964273,0.05749092,0.07141179,-0.19404219,-0.30702847,-0.26417825,0.02122511,-0.06728205,-0.082636476,0.25427976,0.012040947,0.16265658,0.0818308,0.045600258,0.21954444,-0.20634012,0.08987659,-0.044742405,-0.13774273,0.18040942,0.13816153,-0.04620803,-0.25913385,-0.05563547,0.041896507,0.11819288,-0.053956535,0.0902661,-0.18733762,-0.09424225,-0.14221229,0.2180294,3,killer+whale,killer_whale
3,0.4697533,-0.30681682,0.739013,0.20514192,-0.5745872,0.34955832,-0.19391955,0.06472115,0.53879994,-0.38982975,0.34870937,-0.2508432,0.10161458,-0.33729026,0.13254254,-0.14102684,-0.034991197,0.8092442,-0.348479,0.41979474,0.122732386,0.7847211,-0.29644352,-0.15052433,-0.16788127,-0.056194805,-0.26410675,-0.16078202,-0.18125713,0.48200718,0.4798566,0.52799124,-0.09504253,0.54526347,-0.27947313,-0.2643308,-0.045626678,0.48662537,0.41562152,0.30402675,-0.2900967,-0.36698067,-0.30340305,-0.065092094,-0.303969,-0.5444535,-0.34120217,-0.078109585,-0.54477906,0.21266498,-0.3613666,0.24432234,-0.3318978,-0.8676118,-0.39036646,-0.1866198,-0.019244477,0.55996054,0.30454436,-0.09480007,-0.45141247,-0.06948582,0.08519753,0.006249956,-0.17120765,0.036928535,-0.0676868,0.25294265,0.22996403,0.1424031,0.25056913,-0.49545193,0.48216215,-0.19638221,0.1736073,0.72893035,0.25735387,0.14998549,-0.5191794,-0.08480246,-0.14839466,0.22697778,0.19798234,0.015754446,-0.3575715,0.033293426,-0.44929335,0.3641317,-0.008404633,-0.27218887,0.1577937,-0.3985254,-0.26306295,-0.5824472,0.72152823,-0.5007359,-0.82087725,0.55338705,0.2318987,-0.65757185,-0.21861549,0.413714,0.26654792,0.10949181,0.38054183,0.11263781,-0.67109585,-0.0058768457,0.21125276,-0.48967403,0.014613266,0.14833522,0.18070641,0.27834356,0.11928036,-0.22287035,-0.65831286,0.68749475,0.07217678,0.3529241,-0.25607046,-0.053721793,-0.22349364,0.38001418,0.24548586,-0.29142106,0.11374052,0.23448405,-0.019864824,0.57417184,-0.30076987,-0.095476426,-0.066444896,-0.32140258,0.15535761,0.4575197,-0.2712837,0.036190983,-0.17414676,-0.3683541,0.19916198,-0.74162227,-0.7682296,-0.21474496,0.089420624,-0.18918508,0.62198615,0.10914955,-0.02375473,0.6244224,0.035317,0.9860487,-0.60418963,-0.52055943,-0.2266853,0.26794377,0.16439481,0.14852689,-0.51762,0.3395583,0.06421272,-0.5807933,0.7357022,0.2043141,-0.6484571,0.8172066,0.34500018,0.029768629,0.49176127,0.08414886,0.23872711,-0.694479,-0.28877193,-0.41029114,0.3029874,-0.6618312,0.13176546,0.24150531,0.2859919,-0.1309064,0.43635234,0.66772795,0.37765044,0.028719362,-0.10440833,0.030963559,-0.32026082,0.01956874,0.5439162,-0.4710829,-0.61996186,-0.30943343,0.29944307,-0.0033243974,0.008197164,-0.0007656669,-0.020536056,0.116099626,-0.21790537,0.50739074,4,beaver,beaver
4,0.3312366,0.41012123,0.27970782,0.13737012,0.06900695,0.5801595,-0.18272074,0.15775065,0.5284083,-0.4813995,-0.16958694,-0.47403982,-0.45513806,-0.4007628,0.33132374,0.34506744,-0.11750002,0.43353105,-0.5066012,0.11181426,-0.010530974,0.4673723,-0.24005191,-0.8367618,-0.36909348,-0.339198,-0.0064857453,0.3167664,-0.12556681,0.12542017,0.32007116,-0.027511744,0.25472704,-0.06742774,0.14768241,-0.30343038,0.12660712,0.74027276,0.47201508,-0.13218527,-0.67346674,-0.17453204,-0.3719942,0.42198455,0.2508337,-0.73436165,0.010169484,-0.016656786,-0.073589444,0.12688808,-0.43153366,0.23830481,-0.30759257,-0.13374934,-0.7165418,0.20375659,0.10066478,0.6864077,0.0917113,-0.21429783,-0.05064536,-0.24648573,-0.46297142,-0.5365666,-0.09637727,0.105233505,-0.16367039,0.22946052,0.11859393,-0.017605755,-0.21522403,-0.46356195,0.8503232,-0.36807558,-0.11160298,0.40679303,0.06092368,-0.060410786,-0.27789843,0.24244307,-0.55237323,-0.068140075,0.24014294,0.014231495,-0.1909044,0.3125863,-0.3760534,0.0832778,-0.30769637,0.09883474,-0.29270107,-0.2906415,-0.87008226,-0.22128955,0.92681414,-0.6526666,-0.84374714,0.3649013,0.20812452,-0.22758123,-0.2914787,0.1772074,0.36287966,-0.09187265,0.32112333,0.36726472,-0.22541331,-0.06457631,0.009601737,-0.68032527,0.12775537,0.004265166,0.8074457,-0.41899735,0.39290142,-0.33517507,-0.21985023,0.13007411,-0.30255973,0.15306735,-0.5348721,0.02514074,0.16882224,0.5135602,0.15977478,-0.16934516,0.29513517,0.38972148,0.59209096,0.3329342,-0.4079342,0.4632837,0.19816345,-0.19454433,0.23631321,0.035813104,-0.24856685,-0.21706055,-0.33643365,-0.46880245,0.24260147,-0.7313833,-0.85942465,-0.2582787,-0.11863666,-0.42998928,0.618896,-0.049113903,-0.104403615,0.9956831,-0.30177033,1.1967803,-0.5434949,-0.4720615,-0.77182114,0.19770122,0.7275873,-0.17976008,-0.5319821,0.03266018,0.3293646,-0.31406525,0.7267832,0.904885,-0.33556065,0.43905285,0.25752842,-0.33447543,0.41345802,-0.16449225,0.09750706,-0.445208,-0.31556034,-0.41784948,0.2774025,-0.13195461,-0.16318077,0.4506432,0.059354268,0.3842408,0.39245856,0.601124,0.49101982,0.3955994,0.5071423,-0.12346815,-0.31447822,0.32970053,0.7618071,-0.15179016,-0.34595174,-0.35406756,-0.19172557,0.40478447,0.42942375,0.048824888,0.07415256,-0.36486953,0.043927558,0.6249507,5,dalmatian,dalmatian
5,-0.11843896,-0.19632754,0.1641868,-0.10942949,0.12955323,0.1438943,-0.27802736,0.119199,0.22830498,-0.16141018,-0.04187578,-0.11212975,0.013625685,0.059732128,0.12622654,-0.17299446,0.06774813,0.22394574,-0.1789539,0.334624,-0.06468304,0.44028002,-0.23842674,-0.22120324,0.052701633,0.09386248,0.14368105,0.093394935,-0.23436846,0.15922149,-0.007921498,-0.044940073,-0.21709871,-0.14678493,-0.107121974,-0.18603712,0.08759525,0.12409197,0.3190359,-0.20977643,-0.044245075,-0.08113875,-0.0815463,0.10903774,0.11121436,-0.24052188,0.011278886,-0.092522286,-0.050812375,0.06941603,-0.1675355,-0.005299282,-0.014425859,-0.14144725,-0.20351113,0.18335794,0.09985478,0.15349033,-0.09223629,-0.13870856,0.06875749,-0.023916952,-0.11625607,-0.14693275,-0.040683422,-0.04723148,-0.105229184,0.107872956,0.027645413,-0.099501796,-0.005660908,0.06703496,0.040711552,-0.15989327,-0.1180263,0.03619493,0.18077609,0.007259012,-0.018781047,-0.02957748,-0.09987236,0.022482466,-0.046504844,0.17771485,-0.034911778,-0.19157857,-0.13900043,-0.01755523,0.16225708,-0.21368477,-0.055714812,-0.07915712,-0.13974597,-0.11768227,0.17427877,-0.19094591,-0.1352089,0.12811661,0.04557622,-0.069677964,-0.037148226,0.19904472,0.10168911,-0.124918126,0.051300753,0.12890047,-0.13352355,-0.15823072,-0.18505524,-0.1580985,0.117321104,0.057025593,0.23401807,-0.11171885,0.0625849,-0.17431603,-0.20620464,0.068447866,-0.064534135,0.051994245,-0.13783196,-0.067355916,-0.023500297,0.09419458,-0.089427106,-0.13514225,0.13873743,0.20344661,0.17946187,0.02262485,-0.056294154,0.02796284,-0.0011196486,-0.007455235,-0.15750475,-0.04403581,-0.18966608,-0.062033128,-0.18586388,-0.06789444,0.17674634,-0.1220898,-0.19210997,-0.13562296,0.07494577,-0.108539805,0.21626276,0.05741223,-0.24838518,0.20759548,-0.21075642,0.2958017,0.06384293,-0.12382577,-0.10620344,0.075394146,0.0822713,-0.122341484,-0.20408271,0.022755548,0.22883825,-0.16876468,0.14540732,0.12668653,-0.02635969,0.1584172,0.024650306,0.028930897,0.09294131,-0.040902853,0.011122563,-0.13426761,-0.15212084,-0.2525331,0.11954106,-0.093743965,0.00036356575,0.13649462,0.059982676,0.11221144,0.14371704,0.16360398,0.26253784,-0.04285711,0.19867878,-0.10807205,-0.037745733,0.1641664,0.15092339,0.026518352,-0.34456444,-0.109982595,0.0012043207,0.109883964,0.071740575,-0.018460443,-0.0041934736,-0.19171993,-0.092727914,0.12886553,6,persian+cat,Persian_cat
6,0.6177191,0.3646253,0.04600093,0.062332567,0.2941743,0.6126809,-0.83033705,0.522893,0.9738188,-0.2546395,0.18044369,0.1977083,0.28007948,-0.21408944,0.28953817,0.24760425,-0.066764526,0.19417845,-0.81673497,0.07100206,0.16521503,1.2481992,-0.1811799,-0.4438926,-0.34693992,-0.28608626,-0.37398195,-0.10896944,-0.16918986,0.08181806,0.36825472,-0.26211283,0.42911705,0.1757208,0.32744312,-0.25002015,-0.03464043,0.35676697,0.60671955,0.098876454,-0.6356411,-0.32960212,-0.022756591,0.32008117,0.57066286,-0.8164418,0.33965752,0.3689235,-0.18870859,0.29035902,-0.25046694,0.12944661,-0.6407386,-0.12910748,-1.0248115,-0.3257043,0.056043927,0.8073742,-0.08783367,-0.05910355,-0.041825514,0.23575586,-0.803562,0.43828848,0.09094455,-0.15476336,0.07909831,0.49801266,0.90160894,0.4727439,-0.8303565,-0.28524888,-0.2064056,0.03429754,0.026994683,0.5842403,0.024831235,0.063690916,-0.088584855,-0.44406438,-0.41196433,0.1857961,-0.17041942,-0.2306999,0.023278791,-0.29378635,-0.743884,-0.023828905,-0.3321614,0.11755082,0.007970235,-0.47008368,0.1126531,-0.23905133,0.50269854,-0.90167195,-1.2846389,0.575435,0.22235751,-0.061622936,-0.2812895,0.40876383,0.19110204,-0.53257716,0.5625546,-0.23444027,-0.29406413,0.25703496,-0.18466991,-0.6808421,0.48445934,0.03558122,1.5057387,-0.89923555,0.50639653,-0.61408836,0.048216432,-0.43669134,-0.6754202,0.51814073,-0.21176693,-0.20367919,-0.11774634,0.7742248,0.44594777,-0.18733819,0.20256937,0.9454386,0.46412098,0.59593725,-0.7507479,0.42755586,0.595587,-0.1264266,0.89933044,-0.20609263,0.02693808,-0.1951161,-0.35153717,-0.6984541,-0.06539258,-1.0652691,-0.19644354,-0.080577046,-0.061598085,-0.6374344,0.33125728,-0.28548327,0.252898,0.49125654,0.08703132,1.0759006,0.118235156,-0.4204351,-0.54723686,0.2899403,0.002632808,0.10124735,-0.19689347,0.25177824,0.61020523,-0.2710088,0.24962153,-0.06009993,0.47338468,1.3829502,0.5549504,-0.28696427,-0.004329962,-0.29635265,-0.042494804,-0.23195307,-0.21655922,-0.19732,0.16956101,-0.45879716,-0.044835247,0.16710526,-0.09212781,-0.16962053,0.51950765,0.7177875,0.43961453,0.49887207,0.3250119,-0.3891198,-0.47892407,-0.07452241,0.9655382,0.20115411,-0.5552234,-0.52014315,0.21007541,0.48548427,-0.05606775,0.90197617,-0.7201044,-0.732198,0.6524319,0.95554364,7,horse,horse
7,0.4082293,0.10528687,-0.10621823,-0.27923328,0.09100716,0.448767,-0.3910974,0.21212544,0.44356474,-0.20703566,-0.14756724,-0.18479276,0.3660725,0.024479201,-0.24630333,-0.14117764,0.24868843,0.16002098,0.014465372,0.47830796,-0.47484356,0.60600966,-0.5189161,-0.3465057,-0.21904689,-0.1962031,-0.2037314,0.05739676,-0.2549287,0.4345687,-0.04736376,-0.0398161,-0.6163507,-0.22661294,-0.27067494,-0.09899508,0.39398223,-0.0052236803,0.5795872,-0.3795354,-0.31011742,-0.11203242,-0.050243303,0.36130854,0.08492923,-0.38603586,-0.14225958,-0.48102078,0.07139817,-0.008389773,-0.3146396,-0.20884703,0.124046184,-0.090474874,-0.08195572,0.3345751,0.29285318,0.32654956,0.08171339,-0.25670597,0.025518892,-0.3537832,0.0710957,-0.28322256,-0.0437086,-0.017674036,-0.12473429,0.26912364,-0.24535157,-0.27953368,-0.09980756,0.22506961,-0.16184859,-0.4017637,-0.32192355,-0.055372164,0.23085408,0.052585647,0.1668797,-0.10139078,-0.546177,0.10840705,-0.36329672,0.4101331,-0.06547175,-0.26086006,-0.050601143,-0.15730423,0.1176667,-0.2473749,0.055729833,-0.039471254,-0.18023302,-0.16983378,0.2629678,-0.11340992,-0.30156413,0.3962748,0.52198535,-0.22182578,-0.14519505,0.29667068,0.39013076,-0.32023555,-0.035564225,0.41061476,-0.6816287,-0.08666094,-0.1506233,-0.61470836,0.020678552,-0.07813773,0.7652764,-0.74488986,0.5806837,-0.11109226,-0.41514656,0.08021244,-0.2533107,0.31704137,-0.39907035,-0.37542287,0.17388067,0.36486682,-0.22442442,0.00696464,0.5388732,0.23500204,0.26180103,0.1797754,-0.19482133,-0.054215368,-0.09440284,-0.030768171,-0.14573129,-0.13620779,-0.16066572,-0.16004567,-0.6181863,-0.2629192,-0.009802963,-0.038917914,-0.45437568,-0.7985849,0.51851255,0.028023735,0.5646945,-0.014747441,-0.30142784,0.5730106,-0.25484195,0.14299865,0.24874365,-0.013349485,-0.19153082,-0.05560626,0.13308838,-0.17074054,-0.169555,0.028180884,0.36844623,-0.41372365,0.43562198,0.37496623,-0.23874262,0.59832764,0.23710203,-0.05620534,0.18806306,-0.2033778,0.11681065,-0.6840079,-0.78696454,-0.6057953,0.5085811,-0.36012283,0.049778197,0.25185218,0.020831607,0.13165253,0.21738297,0.40165564,0.28566766,-0.6193363,0.2641326,0.20414805,-0.2858706,0.04554718,0.25542235,0.07573183,-0.18652031,0.15442508,0.0146027105,0.018766299,-0.15321614,0.1829349,-0.092653684,-0.7095827,-0.58512604,0.06965086,8,german+shepherd,German_Shepherd
8,0.35705313,-0.09387126,0.7396181,0.3983335,0.025757404,0.62298185,-0.5366744,0.4357108,0.21125266,-0.5768634,0.028627932,-0.44312328,-0.14548463,-0.08609557,0.28707555,0.19683526,-0.3070714,0.13427737,-0.51618177,0.2556415,0.1821489,0.69127244,-0.029455977,-0.6090604,-0.18779819,-0.01787962,0.0029083306,0.03780878,-0.15063967,-0.12034204,0.024641298,0.13140461,-0.029578747,-0.16277091,-0.045476522,-0.113826446,0.049121838,0.6220197,0.45314154,0.07074421,-0.6834292,-0.021891987,-0.34539372,0.060165454,-0.19595,-0.7021431,-0.2647114,-0.25189888,-0.207839,-0.07609517,-0.24163027,0.3405877,-0.16782379,-0.16944751,-0.44494084,0.06645767,0.1877878,0.93956846,-0.05868534,-0.28009117,-0.1538908,-0.03324379,-0.45311725,-0.3032829,-0.28381816,0.0084838085,-0.13306552,0.08237483,0.13198695,0.085772686,0.16086303,-0.41211376,0.53960437,-0.25693458,-0.06655921,0.33927658,-0.047788788,0.06512006,-0.070113085,0.022260038,-0.10682854,0.03259375,-0.21775635,0.30428588,-0.31495622,0.12869321,-0.09622539,0.148068,-0.38008133,0.27272132,-0.3141266,-0.19362953,-0.41104865,-0.2161194,0.7159318,-0.31431141,-0.46087214,0.23118396,0.2769208,-0.09796049,-0.10381125,-0.17662299,0.02015731,0.11626172,0.097665496,0.11889215,-0.34245783,-0.13487507,0.12457915,-0.3838947,0.3398748,0.026059158,0.37733877,-0.16073786,0.107559495,-0.13150749,-0.17983928,0.19152676,-0.29446912,0.17845923,-0.32371196,-0.1514463,0.1299356,0.048708994,0.14768927,-0.33583945,0.30610323,0.3949707,0.32955718,0.36895186,-0.54591686,-0.13816771,-0.063502826,-0.29687682,0.08263187,0.11557074,-0.306963,-0.11165931,-0.7136385,-0.5633283,0.1326801,-0.36757132,-0.92058164,-0.23990007,0.0136961695,-0.3153427,0.4053899,0.022411823,0.010500742,0.8148192,-0.082685366,0.775761,-0.41996533,-0.4420694,-0.43067425,0.19056264,0.035618693,0.22551733,-0.19793233,0.26684853,0.25969929,-0.1499279,0.4987909,0.044147484,-0.33841094,0.27006933,0.29616243,-0.11490182,0.49015716,-0.17980099,0.1369742,-0.7518611,-0.34659728,-0.63983,0.01863231,-0.37349504,-0.022355016,0.24227554,-0.21267717,0.01234423,0.1609369,0.2546227,0.472995,0.15158099,0.39818987,-0.47558224,-0.177744,0.2415853,0.41565457,-0.12405557,-0.08136827,-0.31476972,-0.16760214,0.41485938,0.17849976,-0.17984551,-0.023350956,-0.09286703,-0.124045864,0.37008736,9,blue+whale,blue_whale
9,-0.092147164,-0.20860682,0.18882693,-0.11305644,0.060880195,0.15054792,-0.19323145,0.13111413,0.15403724,-0.053972837,0.053686433,-0.15705766,0.016367234,0.16689628,0.111097276,-0.15073664,0.011856948,0.2671728,-0.12654229,0.24462011,-0.13410844,0.40131623,-0.17819768,-0.14900915,0.10654699,0.07481868,0.09080697,0.11791524,-0.181865,0.05966089,-0.05389401,-0.07214707,-0.21199636,-0.109292366,-0.15533806,-0.21422222,0.09672193,0.0976383,0.29548585,-0.18096292,-0.07997169,-0.10458027,-0.107295424,0.09137483,0.07408953,-0.2188525,0.04663678,-0.15738818,0.086479,0.05503539,-0.21595943,0.06467934,0.09706801,-0.008724614,-0.10300966,0.16971491,0.082214326,0.12015875,-0.022235744,-0.16554405,-0.008492942,-0.014431955,-0.19060916,-0.064465396,0.07744493,-0.03182166,-0.100565486,0.16399881,0.010960099,-0.13048047,-0.013399919,0.13565142,0.15123138,-0.24371469,-0.11512846,0.0070150746,0.121831246,-0.018743042,-0.07995508,-0.011949258,-0.09938384,0.03557799,0.0002465675,0.19616145,-0.06486529,-0.21449755,-0.07237562,-0.04598365,0.16277185,-0.17237237,-0.069926076,-0.0013742645,-0.056869958,-0.06406306,0.13702184,-0.19505975,-0.09323136,0.07438425,0.06437834,-0.0023150195,-0.067386046,0.22379486,0.070217505,-0.09658062,0.072749786,0.16096579,-0.09363948,-0.060373303,-0.17507415,-0.27782696,0.09846369,0.0088128755,0.22915901,-0.13071956,0.12102928,-0.16547994,-0.19541278,0.078375064,-0.061874747,0.049339555,-0.0725007,-0.10928412,-0.031475846,0.09879386,-0.15633151,-0.10024416,0.1553301,0.1992641,0.09851641,-0.019914169,-0.10212418,0.099154264,0.07681339,-0.01738034,-0.15098627,-0.061411858,-0.16285911,-0.05967882,-0.162162,-0.08094614,0.109693095,-0.064220294,-0.12693736,-0.116177,0.1184892,-0.057076808,0.114236966,0.10783042,-0.26578516,0.26914018,-0.20154506,0.25882307,0.016972665,-0.17088987,-0.12685806,0.14738138,0.1500418,-0.07279015,-0.22710003,0.043947518,0.19445094,-0.12679987,0.12930305,0.032552123,-0.056900345,0.2590233,0.036163636,0.08628715,0.07990925,0.08458837,0.031131549,-0.13640808,-0.15198848,-0.3326862,0.10891804,-0.0467237,-0.08113009,0.15733922,0.026549557,0.025065811,0.11576764,0.27364692,0.24550384,-0.05728948,0.21331397,-0.04568308,-0.13167894,0.10799162,0.20181939,-0.062346943,-0.34780255,-0.17865394,-0.041899543,0.1300346,0.080480546,-0.024309162,0.023191486,-0.17539543,-0.11630538,0.15621093,10,siamese+cat,Siamese_cat
